"choisir";-0.18328;0.09089;0.02857;0.00239;-0.10178;0.04376;-0.32252;0.7131;0.02955;0.00762
"choix";-0.2075;0.1378;-0.11059;0.04236;-0.01642;0.00135;-0.00171;2e-05;0.01582;0.00258
"art";-0.15106;0.08365;0.89618;3.18643;0.11328;0.07345;0.18027;0.30184;0.02086;0.00515
"dont";-0.09193;0.02041;0.11061;0.03198;-0.12555;0.05943;-0.16216;0.16089;0.06972;0.03786
"principe";0.42319;0.13026;0.15997;0.02014;-0.47222;0.25325;-0.04073;0.00306;0.15598;0.05708
"femme";0.64236;0.61226;-0.31556;0.15991;-0.2347;0.12762;-0.36673;0.5056;0.35558;0.60512
"possible";-0.00136;0;-0.07963;0.01457;-0.1049;0.03649;-0.04223;0.0096;-0.07738;0.04101
"contre";-0.4322;0.13587;-0.38002;0.11368;0.27382;0.08515;0.07325;0.00989;-0.09396;0.02071
"débat";0.24129;0.07284;0.15238;0.03144;-0.37579;0.27585;0.18103;0.10388;0.01083;0.00047
"lieu";0.08685;0.02326;0.22261;0.1654;0.00485;0.00011;0.41303;1.33298;0.28109;0.78595
"site";-0.01009;2e-04;1.17715;2.96701;0.33721;0.35127;0.17071;0.14607;0.08067;0.04153
"action";-0.3565;0.10353;0.10946;0.01056;-0.09953;0.0126;-0.46836;0.45277;-0.0696;0.01273
"donner";0.11768;0.0282;0.23718;0.12399;0.14165;0.0638;0.06563;0.02223;0.18854;0.23351
"comment";0.1001;0.0239;-0.48659;0.61134;0.20276;0.15314;0.01778;0.00191;-0.04113;0.01302
"puissance";0.23667;0.2037;0.3207;0.40482;-0.34208;0.66447;-0.00218;4e-05;-0.2346;0.64563
"prendre";-0.17026;0.05904;0.17918;0.07076;-0.11885;0.04491;-0.17384;0.15594;-0.16125;0.17081
"groupe";-0.12848;0.01489;0.28001;0.07653;-0.63522;0.56824;0.11796;0.0318;-0.25162;0.18418
"enjeu";-0.01835;0.00062;-0.18729;0.06959;0.16507;0.07798;-0.05239;0.01274;0.26531;0.41616
"rôle";-0.1216;0.02753;0.01465;0.00043;0.1677;0.08177;-0.22966;0.24883;0.02601;0.00406
"partie";0.18598;0.09057;1.13346;3.64082;0.65818;1.77112;0.33746;0.75554;0.23417;0.46313
"compétence";0.53637;0.35992;-0.65447;0.57995;0.0886;0.01533;0.26916;0.22964;-0.0069;0.00019
"réflexion";-0.10357;0.00624;0.26868;0.04546;0.35012;0.11137;0.29883;0.13165;0.2452;0.11284
"si";-0.10004;0.02184;0.0061;9e-05;-0.04003;0.00546;0.12594;0.08769;-0.06371;0.02857
"homme";-0.24327;0.09125;-0.14071;0.03304;-0.12198;0.03582;-0.18607;0.13526;0.19368;0.18658
"étudier";0.41024;0.37702;0.02218;0.00119;0.19817;0.13737;0.20089;0.22906;0.28626;0.59213
